barcode,dateaccessioned,title,editionstatement,author,Subject,Callnumber,Shelving_location,itemtype,price
11117271,2005-07-28,"JAVA 2",5th,"SCHILDT HERBERT",IT,"005.133J ",,BK,316.00
11117272,2005-07-28,"JAVA 2",5th,"SCHILDT HERBERT",IT,"005.133J ",,BK,316.00
11117273,2005-07-28,"JAVA 2",5th,"SCHILDT HERBERT",IT,"005.133J ",,BK,316.00
11117274,2005-07-28,"MANAGEMENT INFORMATION SYSTEMS",3rd,"POST GEROLD V.",IT,"658.4038 POS/AND",,BK,340.00
11117275,2005-07-28,"MANAGEMENT INFORMATION SYSTEMS",3rd,"POST GEROLD V.",IT,"658.4038 POS/AND",,BK,340.00
11117276,2005-07-28,"OPERATING SYSTEM PRINCIPLES",7th,"SILBERSCHATZ ABRAHAM",IT,"005.43 SIL/GAL",,BK,329.04
11117277,2005-07-28,"OPERATING SYSTEM PRINCIPLES",7th,"SILBERSCHATZ ABRAHAM",IT,"005.43 SIL/GAL",,BK,329.04
11117278,2005-07-28,"OPERATING SYSTEM PRINCIPLES",7th,"SILBERSCHATZ ABRAHAM",IT,"005.43 SIL/GAL",,BK,329.04
11117279,2005-07-28,"OPERATING SYSTEM PRINCIPLES",7th,"SILBERSCHATZ ABRAHAM",IT,"005.43 SIL/GAL",,BK,329.04
11117280,2005-07-28,"OPERATING SYSTEM PRINCIPLES",7th,"SILBERSCHATZ ABRAHAM",IT,"005.43 SIL/GAL",,BK,329.04
11117281,2005-07-28,"OPERATING SYSTEM PRINCIPLES",7th,"SILBERSCHATZ ABRAHAM",IT,"005.43 SIL/GAL",,BK,329.04
11117282,2005-07-28,"OPERATING SYSTEM PRINCIPLES",7th,"SILBERSCHATZ ABRAHAM",IT,"005.43 SIL/GAL",,BK,329.04
11117283,2005-07-28,"OPERATING SYSTEM PRINCIPLES",7th,"SILBERSCHATZ ABRAHAM",IT,"005.43 SIL/GAL",,BK,329.04
11117284,2005-07-28,"OPERATING SYSTEM PRINCIPLES",7th,"SILBERSCHATZ ABRAHAM",IT,"005.43 SIL/GAL",,BK,329.04
11117285,2005-07-28,"OPERATING SYSTEM PRINCIPLES",7th,"SILBERSCHATZ ABRAHAM",IT,"005.43 SIL/GAL",,BK,329.04
11117286,2005-07-29,UNIX:,3rd,"DAS SUMITABHA",IT,"005.4469 DAS",,BK,220.00
11117287,2005-07-29,UNIX:,3rd,"DAS SUMITABHA",IT,"005.4469 DAS",,BK,220.00
11117288,2005-07-29,"ADVANCED PROGRAMMING IN THE UNIX ENVIRONMENT",,"STEVENS RICHARD W",IT,"005.4469 STE",,BK,319.20
11117289,2005-07-29,"ADVANCED PROGRAMMING IN THE UNIX ENVIRONMENT",,"STEVENS RICHARD W",IT,"005.4469 STE",,BK,319.20
11117290,2005-07-29,"ADVANCED PROGRAMMING IN THE UNIX ENVIRONMENT",,"STEVENS RICHARD W",IT,"005.4469 STE",,BK,319.20
11117291,2005-07-29,"ADVANCED PROGRAMMING IN THE UNIX ENVIRONMENT",,"STEVENS RICHARD W",IT,"005.4469 STE",,BK,319.20
11117292,2005-07-29,"ADVANCED PROGRAMMING IN THE UNIX ENVIRONMENT",,"STEVENS RICHARD W",IT,"005.4469 STE",,BK,319.20
11117293,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117294,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117295,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117296,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117297,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117298,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117299,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117300,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117301,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117302,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117303,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117304,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117305,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117306,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117307,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117308,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117309,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117310,2005-07-29,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117311,2005-07-29,MULTIMEDIA:,,"STEINMETZ RALF",IT,"006.7 STE/NAH",,BK,319.20
11117312,2005-07-29,MULTIMEDIA:,,"STEINMETZ RALF",IT,"006.7 STE/NAH",,BK,319.20
11117313,2005-07-29,MULTIMEDIA:,,"STEINMETZ RALF",IT,"006.7 STE/NAH",,BK,319.20
11117314,2005-07-29,MULTIMEDIA:,,"STEINMETZ RALF",IT,"006.7 STE/NAH",,BK,319.20
11117315,2005-07-30,"DATA COMMUNICATIONS AND NETWORKING",3rd,"FOROUZAN   BEHROUZ A",IT,"004.65 FOR",,BK,260.00
11117316,2005-07-30,"DATA COMMUNICATIONS AND NETWORKING",3rd,"FOROUZAN   BEHROUZ A",IT,"004.65 FOR",,BK,260.00
11117317,2005-07-30,"DATA COMMUNICATIONS AND NETWORKING",3rd,"FOROUZAN   BEHROUZ A",IT,"004.65 FOR",,BK,260.00
11117318,2005-07-30,"COMMUNICATION NETWORKS:",2nd,"GARCIA ALBERTO  LEON",IT,"621.3821 GAR/WID",,BK,260.00
11117319,2005-07-30,"COMMUNICATION NETWORKS:",2nd,"GARCIA ALBERTO  LEON",IT,"621.3821 GAR/WID",,BK,260.00
11117320,2005-07-30,"DATA COMMUNICATIONS AND NETWORKS",,"GODBOLE   ACHYUT",IT,"004.65 GOD",,BK,180.00
11117321,2005-07-30,"DATA COMMUNICATIONS AND NETWORKS",,"GODBOLE   ACHYUT",IT,"004.65 GOD",,BK,180.00
11117322,2005-07-30,"UNDERSTANDING DATA COMMUNICATIONS AND NETWORKS",3rd,"SHAY W A",IT,"004.65 SHA",,BK,340.00
11117323,2005-07-30,"DATABASE SYSTEM CONCEPTS",4th,"SILBERSCHATZ ABRAHAM",IT,"005.74 SIL/KOR",,BK,237.64
11117324,2005-07-30,"DATABASE SYSTEM CONCEPTS",4th,"SILBERSCHATZ ABRAHAM",IT,"005.74 SIL/KOR",,BK,237.64
11117325,2005-07-30,"DATABASE SYSTEM CONCEPTS",4th,"SILBERSCHATZ ABRAHAM",IT,"005.74 SIL/KOR",,BK,237.64
11117326,2005-07-30,"DATABASE SYSTEMS:",5th,"ROB PETER",IT,"005.74 ROB/ COR",,BK,310.76
11117327,2005-07-30,"DATABASE SYSTEMS:",5th,"ROB PETER",IT,"005.74 ROB/ COR",,BK,310.76
11117328,2005-07-30,"FUNDAMENTALS OF DATABASE SYSTEMS",4th,"ELMASRI RAMEZ",IT,"005.74 ELM/NAV",,BK,300.00
11117329,2005-07-30,"FUNDAMENTALS OF DATABASE SYSTEMS",4th,"ELMASRI RAMEZ",IT,"005.74 ELM/NAV",,BK,300.00
11117330,2005-07-30,"FUNDAMENTALS OF DATABASE SYSTEMS",4th,"ELMASRI RAMEZ",IT,"005.74 ELM/NAV",,BK,300.00
11117331,2005-07-30,"HEW TO SUCCEED AT INTERVIEWS",,"ANDREWS SUDHIR",IT,"650.14 AND",,BK,40.00
11117332,2005-07-30,"ORACLE 9I PROGRAMMING:",,"SUNDERRMAN   RAJSHEKHER",COMPUTER,"005.75 RAJ",,BK,200.00
11117333,2005-07-30,"ORACLE 9I PROGRAMMING:",,"SUNDERRMAN   RAJSHEKHER",COMPUTER,"005.75 RAJ",,BK,200.00
11117334,2005-07-30,"ORACLE 9I PROGRAMMING:",,"SUNDERRMAN   RAJSHEKHER",COMPUTER,"005.75 RAJ",,BK,200.00
11117335,2005-07-30,"VB.NET PROGRAMMING WITH THE PUBLIC BETA",,"HOLLIS BILLY S",COMPUTER,"005.268 ",,BK,80.00
11117336,2005-07-30,"VB.NET PROGRAMMING WITH THE PUBLIC BETA",,"HOLLIS BILLY S",COMPUTER,"005.268 ",,BK,80.00
11117337,2005-08-03,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117338,2005-08-03,"FUNDAMENTALS OF MULTIMEDIA",,"LI ZE-NIAN",IT,"006.7 LI/DRE",,BK,260.00
11117339,2005-08-03,MULTIMEDIA:,,"STEINMETZ RALF",IT,"006.7 STE/NAH",,BK,319.20
11117340,2005-08-03,"HUMAN COMPUTER INTERACTION",3rd,"DIX ALAN",IT,"005.71 DIX/FIN",,BK,316.00
11117341,2005-08-03,"HUMAN COMPUTER INTERACTION",3rd,"DIX ALAN",IT,"005.71 DIX/FIN",,BK,316.00
11117342,2005-08-03,"HUMAN COMPUTER INTERACTION",3rd,"DIX ALAN",IT,"005.71 DIX/FIN",,BK,316.00
11117343,2005-08-03,"HUMAN COMPUTER INTERACTION",3rd,"DIX ALAN",IT,"005.71 DIX/FIN",,BK,316.00
11117344,2005-08-03,"HUMAN COMPUTER INTERACTION",3rd,"DIX ALAN",IT,"005.71 DIX/FIN",,BK,316.00
11117345,2005-08-03,"HUMAN COMPUTER INTERACTION",3rd,"DIX ALAN",IT,"005.71 DIX/FIN",,BK,316.00
11117346,2005-08-03,"HUMAN COMPUTER INTERACTION",3rd,"DIX ALAN",IT,"005.71 DIX/FIN",,BK,316.00
11117347,2005-08-03,"HUMAN COMPUTER INTERACTION",3rd,"DIX ALAN",IT,"005.71 DIX/FIN",,BK,316.00
11117348,2005-08-03,"HUMAN COMPUTER INTERACTION",3rd,"DIX ALAN",IT,"005.71 DIX/FIN",,BK,316.00
11117349,2005-08-03,"HUMAN COMPUTER INTERACTION",3rd,"DIX ALAN",IT,"005.71 DIX/FIN",,BK,316.00
11117350,2005-08-03,"HUMAN COMPUTER INTERACTION",3rd,"DIX ALAN",IT,"005.71 DIX/FIN",,BK,316.00
11117351,2005-08-06,"PRODICTION AND OPERATIONS MANAGEMENT",,"ASHWATHAPPA K.",COMPUTER,"658 ASH/BHA",,BK,247.50
11117352,2005-08-06,"PRODICTION AND OPERATIONS MANAGEMENT",,"ASHWATHAPPA K.",COMPUTER,"658 ASH/BHA",,BK,247.50
11117353,2005-08-06,"PRODICTION AND OPERATIONS MANAGEMENT",,"ASHWATHAPPA K.",COMPUTER,"658 ASH/BHA",,BK,247.50
11117354,2005-08-06,"PENTIUM MICROPROCESSORS",,"ANTONAKOS JAMES L",COMPUTER,"004.16 ",,BK,248.00
11117355,2005-08-06,"CARRIER GRADE VOICE OVER IP",,"COLLINS DANIEL",IT,"621.38215 COL",,BK,
11117356,2005-08-08,"THEORY OF COMPUTATION",,"MORET  BERNARD M.",COMPUTER,"004 MOR",,BK,220.00
11117357,2005-08-08,"OPERATIONAL AMPLIFIERS",5th,"CLAYTON GEORGE","E &amp; TC","621.395 CLA/WIN",,BK,396.00
11117358,2005-08-08,"OPERATIONAL AMPLIFIERS",5th,"CLAYTON GEORGE","E &amp; TC","621.395 CLA/WIN",,BK,396.00
11117359,2005-08-08,"OPERATIONAL AMPLIFIERS",5th,"CLAYTON GEORGE","E &amp; TC","621.395 CLA/WIN",,BK,396.00
11117360,2005-08-08,"OPERATIONAL AMPLIFIERS",5th,"CLAYTON GEORGE","E &amp; TC","621.395 CLA/WIN",,BK,396.00
11117361,2005-08-08,"OPERATIONAL AMPLIFIERS",5th,"CLAYTON GEORGE","E &amp; TC","621.395 CLA/WIN",,BK,396.00
11117362,2005-08-08,"OPERATIONAL AMPLIFIERS",5th,"CLAYTON GEORGE","E &amp; TC","621.395 CLA/WIN",,BK,396.00
11117363,2005-08-08,"OPERATIONAL AMPLIFIERS",5th,"CLAYTON GEORGE","E &amp; TC","621.395 CLA/WIN",,BK,396.00
11117364,2005-08-08,"OPERATIONAL AMPLIFIERS",5th,"CLAYTON GEORGE","E &amp; TC","621.395 CLA/WIN",,BK,396.00
11117365,2005-08-08,"OPERATIONAL AMPLIFIERS",5th,"CLAYTON GEORGE","E &amp; TC","621.395 CLA/WIN",,BK,396.00
11117366,2005-08-08,"OPERATIONAL AMPLIFIERS",5th,"CLAYTON GEORGE","E &amp; TC","621.395 CLA/WIN",,BK,396.00
11117367,2005-08-09,"DESIGN OF THE UNIX OPERATING SYSTEM",,"BACH MAURICE J",COMPUTER,"005.4469 BAC",,BK,
11117368,2005-08-12,"COMPUTER ORGANIZATION",1,"A P GODSE",COMPUTER,"004.22 GOD",,BK,0.05
11117369,2005-08-13,"DISCRETE MATHEMATICS WITH GRAPH THEROY",2nd,"GOODAIRE EDGAR G.",IT,"511. GOO/PAR",,BK,220.00
11117370,2005-08-13,"BUSINESS CORRESPONDENCE AND REPORT WRITING",3rd,"SHARMA R.C.",IT,"651.7 SHA/MOH",,BK,140.00
11117371,2005-08-13,"COMMUNICATION ELECTRONICS",3rd,"FRENZEL LOUIS E",IT,"621.381 FRE",,BK,200.00
11117372,2005-08-20,"MOBILE CELLUAR TELECOMMUNCATIONS:",2nd,"LEE WILLIAM C.Y.","E &amp; TC","621.3845 LEE",,BK,
11117373,2005-08-20,"GRAPH,COLOURINGS AND THE FOUR-COLOUR THEOREM",,"WILSON ROBERT A.",ME-COMP,"511.5 WIL",,BK,1682.72
11117374,2005-08-28,"MICROCONTROLLERS :",,"DESHMUKH  AJAY V.",COMPUTER,"629.895 DES",,BK,180.00
11117375,2005-08-28,"MICROCONTROLLERS :",,"DESHMUKH  AJAY V.",COMPUTER,"629.895 DES",,BK,180.00
11117376,2005-08-28,"MICROCONTROLLERS :",,"DESHMUKH  AJAY V.",COMPUTER,"629.895 DES",,BK,180.00
11117377,2005-08-28,"MICROCONTROLLERS :",,"DESHMUKH  AJAY V.",COMPUTER,"629.895 DES",,BK,180.00
11117378,2005-08-28,"MICROCONTROLLERS :",,"DESHMUKH  AJAY V.",COMPUTER,"629.895 DES",,BK,180.00
11117379,2005-08-25,"THEORY OF COMPUTATION",,"MORET  BERNARD M.",COMPUTER,"004 MOR",,BK,220.00
11117380,2005-08-25,"PENTIUM MICROPROCESSOR",,"ANTONAKOS JAMES L",COMPUTER,"004.16 ANT",,BK,248.00
11117381,2005-08-25,"PENTIUM MICROPROCESSOR",,"ANTONAKOS JAMES L",COMPUTER,"004.16 ANT",,BK,248.00
11117382,2005-08-25,"PENTIUM MICROPROCESSOR",,"ANTONAKOS JAMES L",COMPUTER,"004.16 ANT",,BK,248.00
11117383,2005-08-25,"PENTIUM MICROPROCESSOR",,"ANTONAKOS JAMES L",COMPUTER,"004.16 ANT",,BK,248.00
11117384,2005-08-25,"PENTIUM MICROPROCESSOR",,"ANTONAKOS JAMES L",COMPUTER,"004.16 ANT",,BK,248.00
11117385,2005-08-25,"UNDERSTANDING THE LINUX KERNEL",2nd,"BOVET DANIEL P.",COMPUTER,"005.4468 RUB BOV/CES",,BK,400.00
11117386,2005-08-25,"UNDERSTANDING THE LINUX KERNEL",2nd,"BOVET DANIEL P.",COMPUTER,"005.4468 RUB BOV/CES",,BK,400.00
11117387,2005-08-25,"UNDERSTANDING THE LINUX KERNEL",2nd,"BOVET DANIEL P.",COMPUTER,"005.4468 RUB BOV/CES",,BK,400.00
11117388,2005-08-25,"UNDERSTANDING THE LINUX KERNEL",2nd,"BOVET DANIEL P.",COMPUTER,"005.4468 RUB BOV/CES",,BK,400.00
11117389,2005-08-25,"UNDERSTANDING THE LINUX KERNEL",2nd,"BOVET DANIEL P.",COMPUTER,"005.4468 RUB BOV/CES",,BK,400.00
11117390,2005-08-29,"PENTIUM MICROPROCESSOR",,"ANTONAKOS JAMES L",COMPUTER,"004.16 ANT",,BK,248.00
11117391,2005-08-29,"PENTIUM MICROPROCESSOR",,"ANTONAKOS JAMES L",COMPUTER,"004.16 ANT",,BK,248.00
11117392,2005-08-29,"PENTIUM MICROPROCESSOR",,"ANTONAKOS JAMES L",COMPUTER,"004.16 ANT",,BK,248.00
11117393,2005-08-29,"PENTIUM MICROPROCESSOR",,"ANTONAKOS JAMES L",COMPUTER,"004.16 ANT",,BK,248.00
11117394,2005-08-29,"ENGINEERING APPROACH TO DIGITAL DESIGN",,"FLETCHER  WILLIAM  I","E &amp; TC","621.395 FLE",,BK,236.00
11117395,2005-08-29,"ENGINEERING APPROACH TO DIGITAL DESIGN",,"FLETCHER  WILLIAM  I","E &amp; TC","621.395 FLE",,BK,236.00
11117396,2005-08-29,"ENGINEERING APPROACH TO DIGITAL DESIGN",,"FLETCHER  WILLIAM  I","E &amp; TC","621.395 FLE",,BK,236.00
11117397,2005-08-29,"ENGINEERING APPROACH TO DIGITAL DESIGN",,"FLETCHER  WILLIAM  I","E &amp; TC","621.395 FLE",,BK,236.00
11117398,2005-08-29,"ENGINEERING APPROACH TO DIGITAL DESIGN",,"FLETCHER  WILLIAM  I","E &amp; TC","621.395 FLE",,BK,236.00
11117399,2005-08-29,"ENGINEERING APPROACH TO DIGITAL DESIGN",,"FLETCHER  WILLIAM  I","E &amp; TC","621.395 FLE",,BK,236.00
11117400,2005-08-29,"ENGINEERING APPROACH TO DIGITAL DESIGN",,"FLETCHER  WILLIAM  I","E &amp; TC","621.395 FLE",,BK,236.00
11117401,2005-08-29,"ENGINEERING APPROACH TO DIGITAL DESIGN",,"FLETCHER  WILLIAM  I","E &amp; TC","621.395 FLE",,BK,236.00
11117402,2005-08-30,"DATABASE SYSTEM CONCEPTS",2nd,"KORTH HENERY F.",COMPUTER,"005.74 KOE/SIL",,BK,0.99
11117403,2005-08-30,"GEOMETRIC REASONING",,"KAPUR DEEPAK",COMPUTER,"006.3 KAP",,BK,
11117404,2005-08-30,"C ODYSSEY C++ AND GRAPHICS",,"GANDHI  MEETA",COMPUTER,"005.133C++ GAN/SHE",,BK,
11117405,2005-08-30,"PRINCIPLES OF COMPILER DESIGN",,"AHO  ALFRED V",COMPUTER,"005.453 AHO/ULL",,BK,
11117406,2005-08-30,"INTERNETWORKING WITH TCP/IP VOL.I:",2nd,"COMER DOUGLAS E",COMPUTER,"004.678 COM",,BK,
11117407,2005-08-29,"C++ AN INTRODUCTION TO COMPUTING",2nd,"ADAMS JOEL LEESTMA",COMPUTER,"005.133c++ ADA/NYH",,BK,
11117408,2005-08-30,"INTERNETWORKING WITH TCP/IP VOL II:",,"COMER DOUGLAS E",COMPUTER,"004.678 COM/STE",,BK,
11117409,2005-08-30,"INTERNETWORKING WITH TCP/IP VOL III:",,"COMER DOUGLAS E",COMPUTER,"004.678 COM/STE",,BK,
11117410,2005-08-30,"PARADIGMS OF ARTIFICIAL INTELLIGENCE PROGRAMMING:",,"NORVIG PETER",COMPUTER,"006.3 NOR",,BK,1.00
11117411,2005-08-30,"WILLIAM AND  MARRY REVIEW",,"WEITZMAN ERICA",COMPUTER,"005.74 WIL",,BK,
11117412,2005-08-30," DESIGN OF THE UNIX OPERATING SYSTEM",,"BACH MAURICE J",COMPUTER,"005.4469 BAC",,BK,
11117413,2005-08-30,"COMPUTER ORGANIZATION",3rd,"HAMACHER V. CARL",COMPUTER,"004.22 HAM/VRA",,BK,1.00
11117414,2005-08-30,"COMPUTER NETWORKS",2nd,"TANENBAUM ANDREW S",COMPUTER,"004.6 TAN",,BK,
11117415,2005-09-02,"ADVANCED PROGRAMMING IN THE UNIX ENVIRONMENT",,"STEVENS W. RICHARD",COMPUTER,"005.4469 STE",,BK,1.00
11117416,2005-09-02,"IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION:",,"IEEIE PRESS",COMPUTER,"006.37 IEEE",,BK,
11117417,2005-09-02,"SIXTH INTERNATIONAL CONFERENCE ON COMPUTER VISION",,"IEEE  PRESS",COMPUTER,"006.37 IEEE",,BK,
11117418,2005-09-02,"PROCEEDINGS EIGHTS IEEE INTERNATIONAL CONFERENCE ON COMPUTER VISION VOL I",,"IEEE PRESS",COMPUTER,"006.37 IEEE",,BK,
11117419,2005-09-02,"PROCEEDING 1998 IEEE WORKSHIP ON VISUAL SURVEILLANCE",,"IEEE PRESS",COMPUTER,"00.6.37 IEEE",,BK,
11117420,2005-09-02,"SEISMIC HAZARD AND RISK ANALYSIS",,"MCGUIRE ROBIN K",IT,"658.155 MCG",,BK,
11117421,2005-09-03,"MACHANICAL PROCESSES AND SYSTEMS",,"PATIL SANJAY AGATARA","E &amp; TC","621.38154 PAT",,BK,1.00
11117422,2005-09-03,"TEXT BOOK OF MACHANICAL PROCESSES AND SYSTEMS",,"KHEDKAR S.K.","E &amp; TC","621.38154 KHE",,BK,
11117423,2005-09-03,"MACHANICAL MEASUREMENT AND CONTRO",,"JOSHI D.G.","E &amp; TC","621.37 JOS",,BK,1.00
11117424,2005-09-03,"PRICNIPLES OF CONTROL SYSTEMS",,"XAVIER S.P.","E &amp; TC","629.83 XAV/BAB",,BK,
11117425,2005-09-03,"SIGNAL CONDITIONERS AND DATA CONVERTERS",,"DE MADHUMITA","E &amp; TC","621.3822 DE",,BK,1.00
11117426,2005-09-05," DESIGN OF THE UNIX OPERATING SYSTEMS",,"BACH MAURICE J",COMPUTER,"005.4469 BAC",,BK,
11117427,2005-09-05," DESIGN OF THE UNIX OPERATING SYSTEMS",,"BACH MAURICE J",COMPUTER,"005.4469 BAC",,BK,
11117428,2005-09-12,"APPLIED PHYSICS",,"NANDI K.C.",IT,"530 NAN",,BK,1.00
11117429,2005-09-12,"PROGRAMMERS GUIDE TO JAVA CERTIFICATION",2nd,"MUGHAL KHALID A",IT,"005.133J MUG/RAS",,BK,399.20
11117430,2005-09-12,"PROGRAMMERS GUIDE TO JAVA CERTIFICATION",2nd,"MUGHAL KHALID A",IT,"005.133J MUG/RAS",,BK,399.20
11117431,2005-09-12,"UNOFFICIAL GUIDE TO ETHICAL HACKING",,"FADIA ANKIT",IT,"005.8 FAD",,BK,308.00
11117432,2005-09-12,"UNOFFICIAL GUIDE TO ETHICAL HACKING",,"FADIA ANKIT",IT,"005.8 FAD",,BK,308.00
11117433,2005-09-12,"UNOFFICIAL GUIDE TO ETHICAL HACKING",,"FADIA ANKIT",IT,"005.8 FAD",,BK,308.00
11117434,2005-09-12,"UNOFFICIAL GUIDE TO ETHICAL HACKING",,"FADIA ANKIT",IT,"005.8 FAD",,BK,308.00
11117435,2005-09-12,"UNOFFICIAL GUIDE TO ETHICAL HACKING",,"FADIA ANKIT",IT,"005.8 FAD",,BK,308.00
11117436,2005-09-12,"CRYPTOGRAPHY AND NETWORK SECURITY",,"KAHATE ATUL",IT,"005.82 KAH",,BK,200.00
11117437,2005-09-12,"CRYPTOGRAPHY AND NETWORK SECURITY",,"KAHATE ATUL",IT,"005.82 KAH",,BK,200.00
11117438,2005-09-12,"CRYPTOGRAPHY AND NETWORK SECURITY",,"KAHATE ATUL",IT,"005.82 KAH",,BK,200.00
11117439,2005-09-12,"CRYPTOGRAPHY AND NETWORK SECURITY",,"KAHATE ATUL",IT,"005.82 KAH",,BK,200.00
11117440,2005-09-12,"CRYPTOGRAPHY AND NETWORK SECURITY",,"KAHATE ATUL",IT,"005.82 KAH",,BK,200.00
11117441,2005-09-14,"ADVANCED MICROPROCESSORS AND PERIPHERALS",,"RAY AJAY K","E &amp; TC","004.16 RAY/BHU",,BK,188.00
11117442,2005-09-14,"MICROPROCESSORS, PC HARDWARE AND INTERFACING",,"MATHIVANAN N.","E &amp; TC","004.16 MAT",,BK,236.00
11117443,2005-09-14,"80X86 FAMILY:",3rd,"UFFENBECK JHON","E &amp; TC","004.16 UFF",,BK,200.00
11117444,2005-09-14,"IBM PC ASSEMBLY LANGUAGE AND PROGRAMMING",5th,"ABEL  PETER",IT,"005.2 ABE",,BK,156.00
11117445,2005-09-14,"INTEL MICROPROCESSORS",6th,"BREY  BARRY B","E &amp; TC","004.16 BRE",,BK,280.00
11117446,2005-09-14,"POWER ELECTRONICS:",3rd,"RASHID MOHAMMAD H","E &amp; TC","621.317 RAS",,BK,180.00
11117447,2005-09-14,"POWER ELECTRONICS:",3rd,"RASHID MOHAMMAD H","E &amp; TC","621.317 RAS",,BK,180.00
11117448,2005-09-14,"POWER ELECTRONICS:",,"MOORTHI V.R.","E &amp; TC","621.317 MOO",,BK,236.00
11117449,2005-09-14,"POWER ELECTRONICS:",,"MOORTHI V.R.","E &amp; TC","621.317 MOO",,BK,236.00
11117450,2005-09-14,"POWER ELECTRONICS",,"SINGH M.D.","E &amp; TC","621.317 SIN/KHA",,BK,220.00
11117451,2005-09-14,"POWER ELECTRONICS",,"SEN P.C.","E &amp; TC","621.317 SEN",,BK,260.00
11117452,2005-09-14,"DIGITAL SIGNAL PROCESSING",2nd,"IFEACHOR EMMANNUEL C","E &amp; TC","621.3822 IFE/JER",,BK,288.00
11117453,2005-09-14,"DIGITAL SIGNAL PROCESSING",2nd,"IFEACHOR EMMANNUEL C","E &amp; TC","621.3822 IFE/JER",,BK,288.00
11117454,2005-09-14,"DISCRETE TIME SIGNAL PROCESSING",,"OPPENHEIM  ALAN  V","E &amp; TC","621.3822 OPP/SCH",,BK,260.00
11117455,2005-09-14,"ENGINEERING ELECTROMAGNETICS",17,"HAYT  WILLIAM H","E &amp; TC","621.3 HAY/BUC",,BK,200.00
11117456,2005-09-16,"INFORMATION THEORY,CODING AND CRYPTOGRAPHY",,"BOSE RANJAN",IT,"003.54 BOS",,BK,172.00
11117457,2005-09-16,"INFORMATION THEORY,CODING AND CRYPTOGRAPHY",,"BOSE RANJAN",IT,"003.54 BOS",,BK,172.00
11117458,2005-09-16,"INFORMATION THEORY,CODING AND CRYPTOGRAPHY",,"BOSE RANJAN",IT,"003.54 BOS",,BK,172.00
11117459,2005-09-16,"INFORMATION THEORY,CODING AND CRYPTOGRAPHY",,"BOSE RANJAN",IT,"003.54 BOS",,BK,172.00
11117460,2005-09-16,"INFORMATION THEORY,CODING AND CRYPTOGRAPHY",,"BOSE RANJAN",IT,"003.54 BOS",,BK,172.00
11117461,2005-09-16,"DIGITAL COMMUNICATIONS:",2nd,"SKLAR BERNARD","E &amp; TC","621.382 SKL",,BK,399.20
11117462,2005-09-16,"DIGITAL COMMUNICATIONS:",2nd,"SKLAR BERNARD","E &amp; TC","621.382 SKL",,BK,399.20
11117463,2005-09-16,"DIGITAL COMMUNICATIONS:",2nd,"SKLAR BERNARD","E &amp; TC","621.382 SKL",,BK,399.20
