userId,bookId,rating
1185,2256,5
1185,2997,5
1185,3570,2
1186,4341,1
1186,5206,2
1188,348,1
1188,3739,5
1189,3799,2
1191,7237,2
1192,110,5
1192,2256,5
1192,2488,4
1192,3799,1
1192,6348,3
1193,2977,2
1193,4568,5
1194,2256,2
1194,6429,4
1194,7093,2
1194,7095,5
1197,3570,5
1197,5431,2
1197,6341,4
1197,6348,4
1198,348,4
1198,2796,3
1198,5205,5
1198,5468,4
1198,7237,1
1199,50,3
1199,3771,2
1199,5431,3
1199,5483,2
1200,3033,5
1201,348,4
1202,348,1
1202,2796,1
1202,5496,4
1202,5865,1
1202,6625,5
1203,348,4
1203,3221,5
1203,3788,3
1203,5865,1
1203,6355,5
1203,6491,2
1203,6989,5
1204,348,4
1204,1949,3
1204,2977,4
1204,6353,3
1206,3739,1
1206,3771,1
1206,5468,5
1206,7237,5
1207,348,4
1207,5760,4
1210,1101,3
1210,1113,5
1210,1203,3
1210,2725,3
1210,2957,4
1210,3291,5
1210,4186,3
1210,4407,4
1210,5801,5
1210,6988,1
1210,11601,4
1211,657,2
1211,1203,3
1211,2957,1
1211,3291,4
1212,2256,3
1212,4407,5
1212,5893,3
1212,6510,1
1213,1390,3
1213,2488,1
1213,4110,1
1213,4132,5
1213,4138,3
1213,5893,2
1213,6510,5
1214,2957,5
1214,3291,5
1215,50,2
1215,657,5
1215,1101,3
1215,1493,2
1215,2957,4
1215,3291,3
1215,5776,5
1216,50,4
1216,657,1
1216,800,3
1216,1493,1
1216,2957,5
1216,2997,1
1216,3027,3
1216,3291,3
1216,5787,1
1216,11864,5
1217,1493,5
1218,347,1
1218,1390,3
1218,2539,1
1218,3291,2
1218,4407,2
1218,5844,1
1219,1493,3
1219,2957,1
1219,2977,5
1219,3291,1
1219,3863,2
1219,4394,2
1219,5206,5
1219,6468,3
1219,6834,1
1220,1493,2
1220,2725,5
1220,3027,2
1220,3291,2
1220,4341,2
1220,4407,3
1220,6988,2
1221,1493,1
1221,2910,2
1221,3028,4
1221,4407,4
1221,4986,4
1221,6468,5
1221,6541,4
1222,1493,3
1222,2725,1
1222,2957,4
1222,3291,3
1222,3346,4
1222,4138,2
1222,4407,4
1222,6541,5
1223,471,1
1223,3291,2
1223,4407,3
1223,5206,3
1224,4407,5
1226,50,1
1226,2957,1
1226,4407,5
1226,6625,5
1227,2957,2
1227,4407,2
1228,657,5
1228,1677,2
1228,2957,5
1228,4407,3
1229,1493,3
1229,2957,5
1229,4407,5
1229,6541,2
1230,1493,3
1230,2957,5
1230,3291,1
1230,4068,1
1230,4407,2
1230,6468,4
1230,6837,3
1231,4407,3
1231,6030,1
1231,6437,2
1232,1203,3
1232,4407,1
1232,5801,1
1232,6949,5
1232,6988,5
1233,347,2
1233,657,2
1233,1390,5
1233,1493,4
1233,2192,3
1233,2997,5
1233,3291,2
1233,4148,2
1233,4407,1
1233,4541,3
1233,4975,3
1233,5335,4
1233,6922,5
1233,7050,2
1233,7131,2
1234,6541,3
1234,10552,2
1236,1203,3
1236,3291,2
1237,1390,5
1238,1101,3
1238,1390,2
1238,1817,4
1238,4407,3
1239,4407,2
1240,3863,5
1240,4134,2
1242,657,3
1242,1390,2
1242,2488,1
1242,4394,5
1242,4872,3
1242,5893,4
1243,6931,2
1244,794,3
1244,4151,3
1244,4925,4
1246,794,2
1246,4151,5
1246,5987,3
1246,6625,2
1246,6931,5
1246,7078,1
1247,809,5
1247,1610,3
1247,2812,5
1247,3470,2
1247,5464,5
1247,5951,5
1247,6729,2
1248,348,2
1248,4141,5
1248,6487,1
1248,11554,5
1249,155,4
1249,392,3
1249,769,4
1249,1610,4
1249,3032,3
1249,3470,2
1249,4609,5
1249,4848,3
1249,5464,5
1249,5635,4
1249,5810,3
1249,11920,5
1250,809,5
1250,3276,5
1250,3898,4
1250,6931,3
1251,5135,5
1251,7237,5
1252,1574,3
1252,3352,1
1252,3470,5
1252,5464,5
1255,909,1
1255,3277,1
1255,6864,3
1255,6931,2
1257,3032,1
1258,2502,2
1263,348,3
1263,3032,2
1264,3291,5
1264,3326,5
1264,5667,2
1264,6625,3
1264,6693,1
1264,6755,3
1270,794,3
1270,2256,1
1270,6931,1
1270,11554,5
1272,794,1
1272,4151,4
1272,6487,2
1273,794,1
1274,3470,1
1275,348,4
1275,794,1
1276,2957,4
1276,6949,3
1276,11540,4
1277,783,5
1277,794,3
1277,4151,5
1277,4813,1
1278,1949,4
1278,3588,5
1278,3926,4
1278,4008,4
1278,4270,3
1278,5201,1
1278,6221,4
1278,6746,4
1278,11516,5
1278,11659,5
1278,11849,4
1280,794,3
1282,794,4
1282,2502,4
1282,3185,3
1282,4151,2
1282,4918,2
1283,783,2
1283,794,3
1283,4789,5
1283,4967,1
1283,6864,5
1284,34,5
1284,11672,5
1286,6864,5
1289,794,2
1289,3277,4
1289,4151,1
1292,794,5
1292,3277,1
1293,5831,2
1294,794,3
1294,2957,3
1294,3277,2
1294,4151,4
1294,4755,1
1295,1878,1
1295,6344,3
1296,794,1
1296,4329,4
1297,491,3
1297,4559,4
1297,6625,3
1297,7005,2
1297,7088,4
1298,809,1
1298,6012,3
1298,6625,3
1298,11920,4
1299,348,5
1299,794,3
1299,2256,3
1299,2502,2
1299,3277,3
1299,4151,4
1299,4921,3
1299,6155,4
1299,6510,4
1299,11763,2
1300,794,2
1300,2256,1
1300,3277,1
1300,4329,4
1300,4793,5
1300,5335,2
1301,2957,5
1301,3046,1
1301,4106,4
1301,4645,4
1301,4986,1
1301,5923,4
1301,6613,3
1301,6625,4
1301,6869,5
1301,11798,3
1301,11934,4
1303,2957,4
1303,3046,2
1303,4986,2
1303,5573,2
1303,6625,5
1303,6864,5
1303,7127,1
1303,11959,5
1304,794,5
1304,3951,4
1306,794,3
1306,3185,3
1306,4281,5
1308,783,5
1308,809,3
1308,2276,1
1308,2909,2
1308,2957,2
1308,3451,4
1308,3927,1
1308,4411,4
1308,5335,1
1308,5613,3
1308,6228,3
1308,6625,1
1308,6722,2
1309,794,5
1309,3005,4
1309,4281,2
1309,4498,1
1309,5916,5
1309,11864,1
1310,293,4
1310,348,3
1310,2488,2
1310,3277,3
1311,783,1
1311,990,5
1311,4329,5
1311,4813,5
1311,5335,2
1312,2192,3
1312,6404,3
1312,6625,4
1313,383,1
1313,3277,1
1313,3926,4
1313,4064,4
1313,4121,5
1313,4598,5
1313,5135,5
1313,5879,5
1313,6748,2
1313,7187,1
1313,11864,2
1314,6437,5
1316,2502,5
1316,3345,2
1317,649,2
1317,2256,2
1319,809,1
1319,1817,3
1319,6303,1
1319,12075,4
1320,518,3
1320,794,4
1320,1310,1
1320,2192,1
1320,3005,2
1320,4990,3
1320,4999,1
1320,6471,2
1320,6473,1
1320,6625,3
1320,6714,5
1320,6781,3
1320,7011,4
1321,28,1
1321,794,4
1321,809,2
1321,984,4
1321,1123,4
1321,1854,3
1321,2977,5
1321,3276,2
1321,4789,3
1321,4879,1
1321,5923,1
1321,6183,3
1321,6266,3
1321,6437,2
1321,6864,4
1321,6931,1
1323,794,2
1323,3898,4
1323,4411,5
1323,6520,5
1324,794,5
1324,2957,5
1324,3299,1
1324,4186,3
1324,5135,2
1324,6625,4
1324,6705,3
1324,11763,1
1325,155,4
1325,3353,3
1325,3470,4
1325,6625,2
1326,794,2
1326,1817,2
1326,4329,1
1326,6949,3
1326,11763,1
1328,4879,5
1329,794,3
1330,783,5
1330,2909,5
1330,3927,4
1330,4572,3
1330,6238,5
1330,6437,2
1330,6864,2
1330,11581,5
1330,11930,4
1330,12136,2
1331,783,2
1331,6519,3
1331,6864,1
1332,794,3
1332,6148,2
1333,984,3
1333,3112,3
1333,6172,4
1333,6625,2
1334,293,2
1334,348,1
1334,2256,2
1334,2488,5
1334,3345,5
1334,4287,2
1334,11554,1
1336,794,3
1336,809,3
1336,4151,4
1336,4788,4
1336,5572,1
1336,6447,5
1337,1103,1
1337,3788,2
1337,5951,5
1338,2957,4
1338,3027,1
1339,794,1
1339,4151,4
1339,6286,4
1340,794,2
1340,6258,5
1340,6473,1
1340,7137,4
1341,6864,3
1342,794,2
1342,2957,1
1342,3027,5
1345,794,3
1345,1441,5
1345,3345,3
1345,4151,1
1345,4329,1
1345,6931,2
1346,794,3
1346,3788,5
1346,4151,3
1346,6779,2
1346,11553,2
1346,11601,2
1346,11617,2
1347,3788,3
1347,4411,2
1347,5200,5
1348,783,4
1348,809,1
1348,1103,5
1348,1310,5
1348,1955,4
1348,2957,4
1348,3068,5
1348,3277,5
1348,3345,3
1348,3925,1
1348,3951,2
1348,4788,3
1348,4879,3
1348,4918,3
1348,4986,5
1348,5052,2
1348,6222,4
1348,6625,1
1348,6733,3
1348,6864,3
1348,11699,4
1349,2957,5
1349,4132,4
1349,4367,2
1349,11763,5
1350,783,1
1350,794,3
1350,3984,5
1351,1310,2
1351,2957,3
1351,3628,2
1351,6625,2
1351,7225,4
1352,794,4
1352,1310,1
1352,2502,4
1352,3451,2
1352,5135,4
1352,5567,5
1352,6714,2
1352,7107,4
1352,11601,5
1353,1392,1
1353,4281,4
1353,4329,3
1354,6625,2
1355,984,2
1355,1841,1
1355,3345,3
1355,4621,3
1355,6510,4
1355,6625,1
1355,6864,5
1355,7216,2
1355,11846,1
1355,11878,1
1355,11932,4
1356,198,5
1356,348,3
1356,3470,3
1356,5810,1
1356,6510,2
1356,6625,4
1358,293,1
1358,794,3
1359,6625,1
1360,794,2
1360,2957,4
1360,3656,2
1360,6931,5
1360,9897,4
1360,11505,3
1361,50,2
1361,4407,1
1362,794,3
1362,2957,4
1362,4411,3
1362,6864,1
1363,794,2
1363,1855,2
1363,4151,4
1364,990,2
1364,2957,3
1364,4167,3
1364,6183,2
1364,6733,5
1364,6748,1
1364,11763,1
1365,3470,4
1365,5810,1
1366,783,3
1367,3276,5
1367,3898,3
1368,783,4
1368,794,4
1368,3277,5
1368,4151,1
1368,4789,2
1368,12057,2
1369,794,5
1369,3277,4
1369,3345,5
1369,4151,2
1369,4281,4
1370,783,1
1370,794,4
1370,1310,5
1370,1755,2
1370,1788,4
1370,1878,5
1370,2488,3
1370,4151,2
1370,4186,4
1370,4788,2
1370,5335,4
1370,6922,5
1370,7089,4
1370,7178,5
1370,11979,1
1371,2957,2
1371,4899,2
1371,5465,1
1371,5572,4
1371,6510,1
1372,783,1
1372,794,5
1372,4151,5
1372,4329,2
1372,5923,5
1372,6864,2
1373,4132,1
1373,6471,4
1373,6510,3
1373,12068,5
1374,50,2
1374,348,4
1374,3001,2
1374,3185,5
1374,4407,5
1374,4802,1
1374,4905,5
1374,5219,2
1374,6844,5
1375,3345,4
1375,5135,1
1376,1841,5
1376,1924,2
1376,5200,2
1376,5975,4
1376,6598,4
1376,6625,2
1376,11634,4
1376,11677,5
1376,11763,4
1376,11795,4
1376,12142,5
1377,348,4
1377,1441,4
1377,1972,5
1377,3345,5
1377,4550,4
1377,4755,1
1377,4879,5
1377,5975,2
1377,6864,4
1378,809,4
1378,2957,3
1378,3345,2
1378,3542,2
1378,5219,3
1378,5613,1
1378,6510,1
1378,6733,2
1378,7215,1
1378,11798,3
1378,11932,4
1379,45,3
1379,783,5
1379,794,4
1379,2957,5
1379,3789,2
1379,4197,4
1379,4921,3
1379,5951,2
1379,5965,4
1379,6510,1
1379,11601,5
1379,11741,1
1381,765,5
1381,794,4
1381,4151,1
1381,6120,2
1381,6931,3
1382,45,4
1382,383,2
1382,984,1
1382,1841,5
1382,2502,2
1382,3277,5
1382,3345,4
1382,4541,4
1382,4550,4
1382,5135,5
1382,6137,4
1382,6280,2
1382,6327,4
1382,6487,4
1382,11549,4
1382,11550,4
1382,11577,4
1382,11629,4
1382,11711,4
1382,11771,4
1382,11777,4
1382,11795,4
1382,11825,4
1383,794,5
1383,1820,1
1383,2957,1
1383,3277,5
1383,4281,5
1383,5089,1
1383,6510,2
1383,7239,1
1383,11672,3
1383,11741,5
1383,11838,4
1383,11972,4
1384,990,1
1384,1310,1
1384,6625,2
1384,6931,5
1384,7174,5
1384,11677,5
1384,11700,5
1384,12118,5
1386,2957,2
1386,4367,1
1386,6864,4
1387,794,2
1387,2957,5
1387,4151,3
1387,4407,5
1387,6510,5
1387,6625,2
1387,11554,5
1389,809,2
1389,1103,2
1389,1855,1
1389,1878,2
1389,1972,4
1389,3951,1
1389,4789,2
1389,6183,2
1389,6520,2
1390,4789,3
1390,6598,3
1390,11560,3
1391,142,2
1391,783,4
1391,794,5
1391,1855,5
1391,2580,1
1391,3277,5
1391,4069,1
1391,4967,5
1391,5135,3
1391,6120,4
1391,6625,3
1391,6996,3
1391,7078,3
1391,7227,4
1392,794,3
1392,990,1
1392,1972,5
1392,3345,1
1392,3927,1
1392,3932,4
1392,4151,4
1392,4411,5
1392,4562,4
1392,6176,3
1392,6582,5
1392,6625,2
1392,6864,4
1392,7217,4
1392,11581,4
1392,11617,3
1392,11677,4
1392,11717,5
1392,11777,3
1392,11917,4
1392,12118,4
1392,12136,3
1393,1815,3
1393,4151,1
1394,657,1
1394,783,2
1394,1817,1
1394,3345,1
1394,3346,4
1394,5135,3
1394,5252,4
1394,5975,4
1394,6625,1
1394,11739,1
1395,3277,4
1395,5135,5
1395,6931,1
1396,281,3
1396,383,5
1396,5567,4
1396,6625,1
1398,4151,2
1399,50,5
1399,2256,5
1399,5449,3
1399,11763,4
1402,783,1
1402,6864,4
1403,425,5
1403,5572,1
1403,12057,3
1403,12134,5
1404,50,3
1404,2502,4
1404,3788,3
1404,4407,1
1404,6510,4
1404,6714,2
1405,518,4
1406,1855,1
1406,3277,5
1406,4186,3
1406,4921,3
1406,5305,4
1407,794,5
1407,3951,3
1407,4151,1
1408,4921,5
1408,4986,3
1408,5567,1
1408,6931,2
1408,11744,5
1409,649,3
1409,794,5
1409,4329,3
1409,6783,1
1410,4381,1
1411,20,3
1411,794,5
1411,1855,2
1411,4755,4
1411,11972,1
1413,222,3
1413,293,5
1413,783,5
1413,794,3
1413,809,4
1413,1196,2
1413,1878,2
1413,2957,2
1413,3148,4
1413,4151,4
1413,4411,5
1413,5923,5
1413,6582,5
1413,6742,4
1413,11540,5
1413,11615,4
1413,11617,4
1413,11792,3
1413,11804,4
1413,11867,5
1414,7078,2
1415,383,5
1415,2812,2
1415,5965,5
1415,6625,4
1415,6931,4
1415,11638,3
1417,45,5
1417,50,2
1417,794,3
1417,3277,2
1417,3299,3
1417,4121,2
1417,4151,2
1417,4186,2
1417,4281,1
1417,5089,3
1417,5335,2
1417,5965,4
1417,6510,5
1418,518,2
1418,1788,5
1418,1855,1
1418,5219,5
1418,5571,2
1418,5622,2
1418,6625,3
1418,6783,4
1418,6931,1
1419,794,5
1419,3277,4
1419,4151,3
1419,7214,1
1420,11721,1
1422,6625,5
1422,7005,3
1423,794,5
1423,4140,1
1423,5717,2
1423,6510,5
1423,6949,2
1424,2987,3
1425,348,4
1425,1936,2
1425,2957,3
1425,3277,3
1425,4407,2
1425,6437,1
1427,348,3
1427,4921,3
1427,5135,1
1428,794,5
1428,3221,4
1428,4990,2
1429,513,1
1429,657,2
1429,1862,4
1429,2957,4
1429,3678,2
1429,3788,3
1429,4092,1
1429,5449,1
1430,348,1
1430,3788,5
1430,6437,5
1431,2197,4
1431,6012,1
1431,6900,1
1431,7076,4
1431,7124,3
1435,4197,5
1435,4367,3
1435,6790,3
1435,6949,5
1435,11586,2
1436,2192,1
1436,2502,3
1436,3788,5
1436,4537,5
1436,5135,2
1436,6625,1
1437,348,3
1437,794,3
1437,4707,3
1437,6931,4
1437,11554,5
1440,783,5
1440,990,5
1440,1841,5
1440,2974,2
1440,3193,4
1440,3345,4
1440,4407,2
1440,4921,5
1440,5335,2
1440,5613,3
1440,6378,5
1440,6864,4
1440,7031,4
1440,11932,5
1441,794,4
1441,1855,3
1441,2488,4
1441,3542,5
1441,3951,1
1441,4151,1
1441,4944,3
1441,5089,4
1441,6013,5
1441,6252,2
1441,6510,2
1441,7204,4
1441,11763,1
1442,6510,3
1444,794,1
1444,1855,4
1444,2957,4
1444,4755,1
1445,1974,4
1445,6931,5
1446,794,1
1446,3345,3
1446,4151,5
1446,4281,2
1446,5089,2
1446,6263,2
1446,11972,5
1447,765,5
1447,794,2
1447,6028,2
1447,6625,3
1447,7214,5
1448,392,1
1448,794,4
1448,3277,1
1448,11734,1
1449,3951,4
1449,4986,2
1449,5200,5
1449,5613,3
1450,1490,2
1450,2957,2
1450,5135,1
1451,425,3
1451,1815,4
1452,2977,4
1453,6949,5
1454,794,3
1454,3276,4
1454,3345,1
1454,4167,4
1454,4788,1
1454,6510,5
1454,7187,1
1454,11741,5
1457,45,2
1457,794,3
1457,3277,1
1457,5573,5
1457,5787,5
1457,6625,2
1457,8341,4
1458,3032,5
1458,3470,1
1458,5464,5
1459,6899,4
1459,6949,2
1460,794,1
1462,1841,2
1462,3788,3
1462,5135,4
1462,6625,1
1463,1755,4
1463,5831,4
1464,783,5
1464,4186,1
1464,4513,3
1465,794,4
1465,3277,2
1465,3451,3
1465,5854,2
1465,6704,1
1465,6733,1
1465,6983,4
1465,7248,4
1467,3951,2
1467,4086,2
1467,4394,2
1467,4921,5
1467,5089,3
1467,5335,5
1467,5613,1
1467,5957,1
1467,6625,5
1467,7130,5
1470,1815,4
1470,2957,4
1470,3788,3
1470,4064,1
1470,4341,3
1470,4367,2
1470,4411,5
1470,4765,1
1470,4921,5
1470,6931,4
1471,3951,3
1471,5002,4
1471,6625,5
1472,45,3
1472,794,4
1472,6510,1
1472,11763,3
1475,3788,3
1475,4579,1
1475,6864,5
1475,6931,1
1476,794,4
1476,7181,5
1477,794,1
1477,4329,4
1477,5219,1
1477,6625,3
1477,11917,4
1478,783,5
1479,518,1
1479,4848,1
1479,6625,5
1479,6893,4
1479,6931,4
1479,11331,3
1479,11991,5
1484,794,1
1484,2256,4
1484,6437,4
1484,6510,3
1484,11601,2
1485,491,5
1485,794,4
1485,1755,2
1485,1855,3
1485,2957,4
1485,3277,1
1485,4151,4
1485,4411,3
1485,4788,2
1485,5135,3
1486,50,1
1486,2957,3
1486,3788,3
1486,4278,1
1486,4407,2
1488,50,3
1488,348,2
1488,794,2
1488,5335,5
1488,5613,3
1488,5725,1
1488,6372,3
1488,6441,3
1488,6495,5
1489,4921,2
1489,5335,2
1489,6869,5
1490,6931,5
1490,11672,5
1493,794,1
1493,2502,1
1493,4151,2
1494,348,2
1494,794,3
1494,2256,3
1494,5089,2
1494,5135,4
1494,6437,3
1494,6510,2
1494,11601,2
1494,11741,1
1495,794,5
1495,4151,2
1495,4329,5
1496,783,4
1496,3927,2
1496,4121,4
1496,5572,1
1496,5622,1
1496,6625,4
1496,6864,4
1496,7217,5
1496,11973,3
1497,794,2
1497,4281,4
1497,6931,5
1499,4167,1
1499,5875,2
1499,11601,1
1500,794,1
1500,3277,3
1500,4151,3
1502,281,3
1502,794,4
1502,1955,3
1502,4151,4
1502,6437,4
1505,28,5
1505,392,3
1505,1610,5
1505,3470,2
1505,5951,1
1506,392,1
1506,513,5
1506,681,2
1506,1973,2
1506,3032,2
1506,3746,5
1506,4055,2
1506,5425,1
1506,5635,3
1508,2796,4
1508,3470,1
1508,4234,3
1508,7116,5
1509,198,2
1509,769,1
1509,5154,2
1509,5166,3
1509,5810,1
1509,5987,2
1510,2974,4
1511,155,2
1511,3470,1
1511,4234,2
1513,1231,5
1513,1310,4
1513,5954,4
1514,155,2
1514,198,2
1514,769,2
1514,809,1
1514,2974,3
1514,3032,5
1514,4068,2
1514,5464,5
1514,5763,2
1514,6046,1
1514,6625,2
1518,392,3
1518,809,4
1518,4550,4
1519,3470,1
1521,809,4
1521,3470,3
1521,4550,2
1521,5135,2
1521,5464,1
1521,6625,4
1524,5449,4
1525,155,5
1525,392,1
1525,1610,5
1525,3032,2
1525,3470,5
1525,5464,3
1526,794,5
1527,155,4
1527,392,4
1527,3032,3
1527,3345,5
1527,3470,4
1527,4550,2
1527,5464,1
1527,5951,4
1528,198,1
1528,392,1
1528,5464,4
1529,205,5
1529,794,4
1529,4234,5
1529,4524,4
1529,5951,5
1529,7142,2
1530,15,2
1530,3032,1
1530,3678,4
1530,10426,4
1531,155,2
1531,205,4
1531,392,2
1531,3470,1
1531,3771,1
1531,4274,2
1531,4341,2
1531,4594,2
1531,4963,2
1531,5464,1
1531,5951,5
1531,6832,5
1531,6842,3
1531,11557,5
1531,11593,2
1531,11604,5
1531,11675,5
1531,11944,3
1531,11946,5
1531,12002,5
1532,513,3
1532,1610,4
1532,2957,4
1532,3032,5
1532,3470,2
1532,4394,3
1533,3032,3
1534,392,4
1534,1339,3
1534,1841,4
1534,1973,4
1534,2524,4
1534,3032,4
1534,3386,5
1534,4180,3
1534,4367,5
1534,4407,4
1534,4479,2
1534,5200,2
1534,5382,5
1534,5464,4
1534,5916,4
1534,6010,3
1534,6451,1
1534,6702,2
1534,6733,3
1534,6987,4
1534,7095,1
1534,11524,1
1535,198,5
1536,3345,1
1536,3470,1
1537,198,5
1537,769,4
1537,1817,3
1537,3470,3
1537,3771,4
1537,4132,5
1537,4407,3
1537,4986,2
1537,5613,4
1537,5893,5
1537,6437,3
1537,11601,4
1538,3470,4
1539,769,4
1539,5810,3
1539,5893,2
1539,5916,2
1539,6864,1
1540,392,5
1540,3032,4
1540,3470,4
1540,4121,5
1540,4341,1
1540,5810,2
1540,6714,5
1540,6922,2
1540,6988,3
1540,11601,3
1540,11920,2
1542,198,2
1542,4967,4
1542,6790,4
1543,198,1
1543,769,5
1543,3032,1
1543,3470,4
1543,5135,2
1543,5810,2
1545,348,5
1545,3032,4
1545,5810,4
1545,9942,5
1547,198,5
1547,769,1
1547,1610,5
1547,1862,5
1547,4439,4
1547,4476,3
1547,5889,5
1547,6625,4
1547,6996,3
1547,7132,5
1547,11741,1
1548,1231,1
1548,3470,2
1548,4234,4
1549,809,3
1549,2909,1
1549,3470,4
1549,4550,5
1549,4755,1
1551,155,5
1551,205,3
1551,3470,4
1551,3788,2
1551,5464,5
1551,5951,4
1552,392,1
1552,1171,4
1552,4069,4
1552,5635,1
1552,5810,4
1552,6473,4
1552,11973,3
1553,198,5
1553,769,4
1553,1921,3
1553,2580,4
1553,2832,5
1553,3221,1
1553,4068,4
1553,4612,5
1553,5101,3
1553,5965,1
1553,6131,3
1553,6378,3
1553,6705,4
1553,6782,5
1553,6864,1
1553,6959,4
1553,6990,2
1553,7093,3
1553,7107,5
1553,7182,1
1553,7213,3
1553,11672,3
1553,11972,5
1554,5464,4
1555,392,4
1555,1196,3
1555,2974,3
1555,3032,3
1555,3470,1
1555,6030,3
1555,6273,1
1555,6714,3
1556,205,5
1556,3470,2
1556,4550,2
1556,5951,4
1557,205,2
1557,769,4
1557,1358,4
1557,3032,1
1557,3220,3
1557,3470,1
1557,5464,2
1557,5810,1
1557,6314,5
1558,50,5
1558,155,3
1558,392,1
1558,769,4
1558,990,1
1558,1310,3
1558,1339,5
1558,1841,2
1558,1973,1
1558,3046,1
1558,3470,4
1558,4967,4
1558,5135,1
1558,5810,5
1558,6442,4
1558,6812,2
1558,7026,5
1560,198,2
1560,392,5
1560,2502,3
1560,3470,1
1560,4069,5
1560,4234,4
1560,5464,3
1560,5951,5
1561,198,4
1561,769,2
1562,28,4
1562,155,4
1562,392,3
1562,1841,3
1562,3470,5
1562,3771,1
1562,4550,5
1562,5464,3
1562,5613,3
1562,5951,3
1562,6714,1
1563,2909,3
1563,6000,2
1564,4112,4
1564,4961,1
1564,5635,2
1565,1231,3
1565,1310,4
1565,3032,2
1565,3470,4
1565,6714,2
1567,3345,2
1567,5810,2
1568,1610,1
1568,4394,1
1569,5810,4
1570,28,1
1570,155,4
1570,392,5
1570,701,4
1570,769,5
1570,2351,1
1570,2572,3
1570,2987,1
1570,3032,2
1570,3352,4
1570,3470,1
1570,3560,2
1570,3660,4
1570,3931,4
1570,4090,1
1570,4550,4
1570,5464,5
1570,5613,2
1570,5675,3
1570,5693,1
1570,5810,2
1570,6851,3
1570,6885,3
1570,11763,1
1570,11920,2
1571,3470,1
1572,155,1
1572,649,5
1572,769,3
1572,809,3
1572,1196,4
1572,2502,2
1572,3032,4
1572,3352,3
1572,3470,4
1572,3678,2
1572,4550,4
1572,5464,5
1572,5810,4
1572,5818,5
1572,5951,4
1572,6437,4
1572,6510,5
1572,6729,1
1572,6984,5
1572,11920,1
1573,392,3
1573,2256,5
1573,3032,4
1573,5135,5
1573,5613,4
1573,5810,5
1574,383,3
1574,392,3
1574,2488,4
1574,11920,1
1575,1339,4
1575,3032,4
1576,3032,1
1577,205,4
1577,1310,5
1577,1862,4
1577,1924,4
1577,3032,2
1577,3470,4
1577,4064,1
1577,4234,2
1577,4357,5
1577,4439,2
1577,5464,1
1577,5951,5
1577,11920,2
1578,1841,5
1578,2909,3
1578,3455,1
1578,4013,4
1579,5464,2
1580,5464,1
1582,6000,2
1583,3032,4
1583,3470,3
1584,1231,2
1584,6487,2
1584,11592,4
1585,3470,1
1586,3345,3
1586,4752,2
1586,6613,2
1587,5464,3
1588,392,5
1588,1610,1
1588,2974,3
1588,3032,5
1588,3470,1
1588,5965,5
1588,6714,1
1588,12075,1
1589,155,1
1589,198,4
1589,205,4
1589,392,4
1589,1339,1
1589,2974,3
1589,3032,4
1589,3470,5
1589,3886,3
1589,4550,2
1589,4967,2
1589,5464,2
1589,5810,4
1589,10879,2
1591,205,1
1591,3185,3
1591,3470,4
1591,4394,3
1591,4550,5
1591,5464,2
1591,5810,5
1591,6922,2
1591,11763,3
1592,392,3
1592,1339,1
1592,3032,1
1592,3470,5
1592,4086,4
1592,4881,5
1592,5464,4
1592,5613,3
1592,5951,3
1592,6625,5
1593,50,2
1593,155,1
1593,1575,3
1593,3470,4
1593,3582,4
1593,3889,4
1593,3940,5
1593,5343,5
1593,5464,5
1593,5506,1
1593,5508,1
1593,5675,1
1593,5810,5
1593,6851,1
1593,6989,4
1593,7241,1
1593,8746,2
1593,9473,4
1593,11672,4
1593,11763,1
1593,11920,3
1594,769,2
1594,2974,1
1594,3352,3
1594,3788,4
1594,5810,5
1594,5969,2
1595,28,5
1595,392,5
1595,3470,5
1595,5205,2
1595,5464,2
1595,5860,4
1595,6033,3
1596,2096,1
1596,4068,2
1596,6473,4
1596,6474,3
1596,6606,2
1596,6607,3
1596,6897,3
1596,7088,4
1596,7141,3
1597,155,2
1597,3470,4
1597,3788,5
1597,4394,5
1597,5747,4
1597,5951,2
1597,6777,1
1597,6949,3
1597,11601,5
1598,649,1
1598,769,4
1598,809,3
1598,2974,4
1598,3032,2
1598,3470,3
1598,3678,4
1598,4068,2
1598,4186,2
1598,4234,4
1598,4298,5
1598,5289,4
1598,5292,4
1598,5464,4
1598,5916,4
1598,5951,2
1598,6371,2
1598,6625,1
1598,6768,1
1599,649,1
1599,2987,5
1599,3032,2
1599,5162,1
1599,5164,2
1600,3032,4
1600,4234,4
1600,5951,5
1600,6714,4
1600,11479,5
1601,155,2
1601,5810,2
1602,155,5
1602,205,1
1602,392,4
1602,769,3
1602,3032,3
1602,3470,5
1602,4069,3
1602,4234,1
1602,4296,3
1602,4356,3
1602,5335,1
1602,5464,3
1602,5893,4
1602,5919,4
1602,6471,4
1602,6473,4
1602,6474,3
1602,6498,2
1602,6949,4
1602,6988,3
1602,7026,5
1602,7133,4
1602,7134,5
1602,7139,3
1602,7187,1
1602,7217,4
1604,155,3
1604,205,4
1604,769,1
1604,809,1
1604,3470,1
1604,4234,4
1604,5158,4
1604,5164,5
1604,5810,4
1605,5951,1
1606,3470,2
1606,4394,3
1606,4396,4
1606,6635,1
1606,6922,3
1607,198,3
1608,198,3
1608,392,2
1608,3470,1
1608,4167,1
1608,4895,3
1608,6625,5
1609,2909,5
1609,4013,4
1609,11930,4
1610,392,2
1610,1257,5
1610,3470,5
