"cardnumber";"barcode";"rating";"valid";"userSrNo"
"E2K17102903";"11110471";4;0;1534
"E2K17102903";"11111626";3;0;1534
"E2K17102903";"11112217";4;0;1534
"E2K17102903";"11112490";4;0;1534
"E2K17102903";"11113297";4;0;1534
"E2K17102903";"11113996";4;0;1534
"E2K17102903";"11114499";5;0;1534
"E2K17102903";"11116706";3;0;1534
"E2K17102903";"11117069";5;0;1534
"E2K17102903";"11117231";4;0;1534
"E2K17102903";"11117495";2;0;1534
"E2K17102903";"11119720";2;0;1534
"E2K17102903";"11120371";5;0;1534
"E2K17102903";"11120491";4;0;1534
"E2K17102903";"11122121";4;0;1534
"E2K17102903";"11122548";3;0;1534
"E2K17102903";"11124584";1;0;1534
"E2K17102903";"11126362";2;0;1534
"E2K17102903";"11126652";3;0;1534
"E2K17102903";"11127763";4;0;1534
"E2K17102903";"11128049";1;0;1534
"E2K17102903";"224DB0015";1;0;1534
"E2K17102904";"11110202";5;0;1535
"E2K17102905";"11114451";1;0;1536
"E2K17102905";"11114607";1;0;1536
"E2K17102906";"11110202";5;0;1537
"E2K17102906";"11110895";4;0;1537
"E2K17102906";"11112186";3;0;1537
"E2K17102906";"11114607";3;0;1537
"E2K17102906";"11115141";4;0;1537
"E2K17102906";"11116474";5;0;1537
"E2K17102906";"11117231";3;0;1537
"E2K17102906";"11119095";2;0;1537
"E2K17102906";"11120873";4;0;1537
"E2K17102906";"11122065";5;0;1537
"E2K17102906";"11124450";3;0;1537
"E2K17102906";"224DB0167";4;0;1537
"E2K17102907";"11114607";4;0;1538
"E2K17102908";"11110895";4;0;1539
"E2K17102908";"11121622";3;0;1539
"E2K17102908";"11122065";2;0;1539
"E2K17102908";"11122121";2;0;1539
"E2K17102908";"11127361";1;0;1539
"E2K17102910";"11110471";5;0;1540
"E2K17102910";"11113996";4;0;1540
"E2K17102910";"11114607";4;0;1540
"E2K17102910";"11116401";5;0;1540
"E2K17102910";"11117021";1;0;1540
"E2K17102910";"11121622";2;0;1540
"E2K17102910";"11126487";5;0;1540
"E2K17102910";"11127501";2;0;1540
"E2K17102910";"11127764";3;0;1540
"E2K17102910";"224DB0167";3;0;1540
"E2K17102910";"224DB1142";2;0;1540
"E2K17102913";"11110202";2;0;1542
"E2K17102913";"11119055";4;0;1542
"E2K17102913";"11127189";4;0;1542
"E2K17102914";"11110202";1;0;1543
"E2K17102914";"11110895";5;0;1543
"E2K17102914";"11113996";1;0;1543
"E2K17102914";"11114607";4;0;1543
"E2K17102914";"11119366";2;0;1543
"E2K17102914";"11121622";2;0;1543
"E2K17102920";"11110406";5;0;1545
"E2K17102920";"11113996";4;0;1545
"E2K17102920";"11121622";4;0;1545
"E2K17102920";"1117490";5;0;1545
"E2K17102922";"11110202";5;0;1547
"E2K17102922";"11110895";1;0;1547
"E2K17102922";"11111930";5;0;1547
"E2K17102922";"11112243";5;0;1547
"E2K17102922";"11117374";4;0;1547
"E2K17102922";"11117484";3;0;1547
"E2K17102922";"11122051";5;0;1547
"E2K17102922";"11125991";4;0;1547
"E2K17102922";"11127775";3;0;1547
"E2K17102922";"11128229";5;0;1547
"E2K17102922";"224DB0494";1;0;1547
"E2K17102924";"11111480";1;0;1548
"E2K17102924";"11114607";2;0;1548
"E2K17102924";"11116830";4;0;1548
"E2K17102925";"11110950";3;0;1549
"E2K17102925";"11113766";1;0;1549
"E2K17102925";"11114607";4;0;1549
"E2K17102925";"11117677";5;0;1549
"E2K17102925";"11118235";1;0;1549
"E2K17102927";"11110160";5;0;1551
"E2K17102927";"11110209";3;0;1551
"E2K17102927";"11114607";4;0;1551
"E2K17102927";"11115203";2;0;1551
"E2K17102927";"11120491";5;0;1551
"E2K17102927";"11122229";4;0;1551
"E2K17102928";"11110471";1;0;1552
"E2K17102928";"11111405";4;0;1552
"E2K17102928";"11116016";4;0;1552
"E2K17102928";"11120918";1;0;1552
"E2K17102928";"11121622";4;0;1552
"E2K17102928";"11124936";4;0;1552
"E2K17102928";"224DB1404";3;0;1552
"E2K17102929";"11110202";5;0;1553
"E2K17102929";"11110895";4;0;1553
"E2K17102929";"11112328";3;0;1553
"E2K17102929";"11113355";4;0;1553
"E2K17102929";"11113677";5;0;1553
"E2K17102929";"11114303";1;0;1553
"E2K17102929";"11116012";4;0;1553
"E2K17102929";"11117866";5;0;1553
"E2K17102929";"11119314";3;0;1553
"E2K17102929";"11122327";1;0;1553
"E2K17102929";"11122862";3;0;1553
"E2K17102929";"11124364";3;0;1553
"E2K17102929";"11126371";4;0;1553
"E2K17102929";"11127054";5;0;1553
"E2K17102929";"11127361";1;0;1553
"E2K17102929";"11127730";4;0;1553
"E2K17102929";"11127766";2;0;1553
"E2K17102929";"11128042";3;0;1553
"E2K17102929";"11128172";5;0;1553
"E2K17102929";"11128350";1;0;1553
"E2K17102929";"11128413";3;0;1553
"E2K17102929";"224DB0300";3;0;1553
"E2K17102929";"224DB1403";5;0;1553
"e2k17102930";"11120491";4;0;1554
"E2K17102933";"11110471";4;0;1555
"E2K17102933";"11111437";3;0;1555
"E2K17102933";"11113869";3;0;1555
"E2K17102933";"11113996";3;0;1555
"E2K17102933";"11114607";1;0;1555
"E2K17102933";"11122591";3;0;1555
"E2K17102933";"11123497";1;0;1555
"E2K17102933";"11126487";3;0;1555
"E2K17102935";"11110209";5;0;1556
"E2K17102935";"11114607";2;0;1556
"E2K17102935";"11117677";2;0;1556
"E2K17102935";"11122229";4;0;1556
"E2K17102936";"11110209";2;0;1557
"E2K17102936";"11110895";4;0;1557
"E2K17102936";"11111647";4;0;1557
"E2K17102936";"11113996";1;0;1557
"E2K17102936";"11114302";3;0;1557
"E2K17102936";"11114607";1;0;1557
"E2K17102936";"11120491";2;0;1557
"E2K17102936";"11121622";1;0;1557
"E2K17102936";"11123705";5;0;1557
"E2K17102937";"11110052";5;0;1558
"E2K17102937";"11110160";3;0;1558
"E2K17102937";"11110471";1;0;1558
"E2K17102937";"11110895";4;0;1558
"E2K17102937";"11111179";1;0;1558
"E2K17102937";"11111582";3;0;1558
"E2K17102937";"11111626";5;0;1558
"E2K17102937";"11112217";2;0;1558
"E2K17102937";"11112490";1;0;1558
"E2K17102937";"1111404";1;0;1558
"E2K17102937";"11114607";4;0;1558
"E2K17102937";"11119055";4;0;1558
"E2K17102937";"11119366";1;0;1558
"E2K17102937";"11121622";5;0;1558
"E2K17102937";"11124498";4;0;1558
"E2K17102937";"11127235";2;0;1558
"E2K17102937";"11127811";5;0;1558
"E2K17102939";"11110202";2;0;1560
"E2K17102939";"11110471";5;0;1560
"E2K17102939";"11113262";3;0;1560
"E2K17102939";"11114607";1;0;1560
"E2K17102939";"11116016";5;0;1560
"E2K17102939";"11116830";4;0;1560
"E2K17102939";"11120491";3;0;1560
"E2K17102939";"11122229";5;0;1560
"E2K17102940";"11110202";4;0;1561
"E2K17102940";"11110895";2;0;1561
"E2K17102942";"11110031";4;0;1562
"E2K17102942";"11110160";4;0;1562
"E2K17102942";"11110471";3;0;1562
"E2K17102942";"11112217";3;0;1562
"E2K17102942";"11114607";5;0;1562
"E2K17102942";"11115141";1;0;1562
"E2K17102942";"11117677";5;0;1562
"E2K17102942";"11120491";3;0;1562
"E2K17102942";"11120873";3;0;1562
"E2K17102942";"11122229";3;0;1562
"E2K17102942";"11126487";1;0;1562
"E2K17102943";"11113766";3;0;1563
"E2K17102943";"11122532";2;0;1563
"E2K17102944";"1111633";4;0;1564
"E2K17102944";"11119042";1;0;1564
"E2K17102944";"11120918";2;0;1564
"E2K17102945";"11111480";3;0;1565
"E2K17102945";"11111582";4;0;1565
"E2K17102945";"11113996";2;0;1565
"E2K17102945";"11114607";4;0;1565
"E2K17102945";"11126487";2;0;1565
"E2K17102948";"11114451";2;0;1567
"E2K17102948";"11121622";2;0;1567
"E2K17102949";"11111930";1;0;1568
"E2K17102949";"11117188";1;0;1568
"E2K17102950";"11121622";4;0;1569
"E2K17102951";"11110031";1;0;1570
"E2K17102951";"11110160";4;0;1570
"E2K17102951";"11110471";5;0;1570
"E2K17102951";"11110816";4;0;1570
"E2K17102951";"11110895";5;0;1570
"E2K17102951";"11113";1;0;1570
"E2K17102951";"11113348";3;0;1570
"E2K17102951";"11113889";1;0;1570
"E2K17102951";"11113996";2;0;1570
"E2K17102951";"11114465";4;0;1570
"E2K17102951";"11114607";1;0;1570
"E2K17102951";"11114742";2;0;1570
"E2K17102951";"11114932";4;0;1570
"E2K17102951";"11115506";4;0;1570
"E2K17102951";"11116170";1;0;1570
"E2K17102951";"11117677";4;0;1570
"E2K17102951";"11120491";5;0;1570
"E2K17102951";"11120873";2;0;1570
"E2K17102951";"11121011";3;0;1570
"E2K17102951";"11121052";1;0;1570
"E2K17102951";"11121622";2;0;1570
"E2K17102951";"11127309";3;0;1570
"E2K17102951";"11127432";3;0;1570
"E2K17102951";"224DB0552";1;0;1570
"E2K17102951";"224DB1142";2;0;1570
"E2K17102953";"11114607";1;0;1571
"E2K17102955";"11110160";1;0;1572
"E2K17102955";"11110753";5;0;1572
"E2K17102955";"11110895";3;0;1572
"E2K17102955";"11110950";3;0;1572
"E2K17102955";"11111437";4;0;1572
"E2K17102955";"11113262";2;0;1572
"E2K17102955";"11113996";4;0;1572
"E2K17102955";"11114465";3;0;1572
"E2K17102955";"11114607";4;0;1572
"E2K17102955";"11114961";2;0;1572
"E2K17102955";"11117677";4;0;1572
"E2K17102955";"11120491";5;0;1572
"E2K17102955";"11121622";4;0;1572
"E2K17102955";"11121671";5;0;1572
"E2K17102955";"11122229";4;0;1572
"E2K17102955";"11124450";4;0;1572
"E2K17102955";"11125182";5;0;1572
"E2K17102955";"11126590";1;0;1572
"E2K17102955";"11127759";5;0;1572
"E2K17102955";"224DB1142";1;0;1572
"E2K17102956";"11110471";3;0;1573
"E2K17102956";"11112896";5;0;1573
"E2K17102956";"11113996";4;0;1573
"E2K17102956";"11119366";5;0;1573
"E2K17102956";"11120873";4;0;1573
"E2K17102956";"11121622";5;0;1573
"E2K17102957";"11110463";3;0;1574
"E2K17102957";"11110471";3;0;1574
"E2K17102957";"11113197";4;0;1574
"E2K17102957";"224DB1142";1;0;1574
"E2K17102960";"11111626";4;0;1575
"E2K17102960";"11113996";4;0;1575
"E2K17102961";"11113996";1;0;1576
"E2K17102963";"11110209";4;0;1577
"E2K17102963";"11111582";5;0;1577
"E2K17102963";"11112243";4;0;1577
"E2K17102963";"11112330";4;0;1577
"E2K17102963";"11113996";2;0;1577
"E2K17102963";"11114607";4;0;1577
"E2K17102963";"11115997";1;0;1577
"E2K17102963";"11116830";2;0;1577
"E2K17102963";"11117056";5;0;1577
"E2K17102963";"11117374";2;0;1577
"E2K17102963";"11120491";1;0;1577
"E2K17102963";"11122229";5;0;1577
"E2K17102963";"224DB1142";2;0;1577
"E2K17102964";"11112217";5;0;1578
"E2K17102964";"11113766";3;0;1578
"E2K17102964";"11114578";1;0;1578
"E2K17102964";"11115770";4;0;1578
"E2K17102965";"11120491";2;0;1579
"E2K17102966";"11120491";1;0;1580
"E2K17102968";"11122532";2;0;1582
"E2K17102970";"11113996";4;0;1583
"E2K17102970";"11114607";3;0;1583
"E2K17102971";"11111480";2;0;1584
"E2K17102971";"11125023";2;0;1584
"E2K17102971";"224DB0150";4;0;1584
"E2K17102973";"11114607";1;0;1585
"E2K17102974";"11114451";3;0;1586
"E2K17102974";"11118221";2;0;1586
"E2K17102974";"11125875";2;0;1586
"E2K17102979";"11120491";3;0;1587
"E2K17102980";"11110471";5;0;1588
"E2K17102980";"11111930";1;0;1588
"E2K17102980";"11113869";3;0;1588
"E2K17102980";"11113996";5;0;1588
"E2K17102980";"11114607";1;0;1588
"E2K17102980";"11122327";5;0;1588
"E2K17102980";"11126487";1;0;1588
"E2K17102980";"224DB1640";1;0;1588
"E2K17102981";"11110160";1;0;1589
"E2K17102981";"11110202";4;0;1589
"E2K17102981";"11110209";4;0;1589
"E2K17102981";"11110471";4;0;1589
"E2K17102981";"11111626";1;0;1589
"E2K17102981";"11113869";3;0;1589
"E2K17102981";"11113996";4;0;1589
"E2K17102981";"11114607";5;0;1589
"E2K17102981";"11115421";3;0;1589
"E2K17102981";"11117677";2;0;1589
"E2K17102981";"11119055";2;0;1589
"E2K17102981";"11120491";2;0;1589
"E2K17102981";"11121622";4;0;1589
"E2K17102981";"1119066";2;0;1589
"E2K17102983";"11110209";1;0;1591
"E2K17102983";"11114241";3;0;1591
"E2K17102983";"11114607";4;0;1591
"E2K17102983";"11117188";3;0;1591
"E2K17102983";"11117677";5;0;1591
"E2K17102983";"11120491";2;0;1591
"E2K17102983";"11121622";5;0;1591
"E2K17102983";"11127501";2;0;1591
"E2K17102983";"224DB0552";3;0;1591
"E2K17102985";"11110471";3;0;1592
"E2K17102985";"11111626";1;0;1592
"E2K17102985";"11113996";1;0;1592
"E2K17102985";"11114607";5;0;1592
"E2K17102985";"11116156";4;0;1592
"E2K17102985";"11118830";5;0;1592
"E2K17102985";"11120491";4;0;1592
"E2K17102985";"11120873";3;0;1592
"E2K17102985";"11122229";3;0;1592
"E2K17102985";"11125991";5;0;1592
"E2K17102986";"11110052";2;0;1593
"E2K17102986";"11110160";1;0;1593
"E2K17102986";"11111896";3;0;1593
"E2K17102986";"11114607";4;0;1593
"E2K17102986";"11114781";4;0;1593
"E2K17102986";"11115424";4;0;1593
"E2K17102986";"11115533";5;0;1593
"E2K17102986";"11120291";5;0;1593
"E2K17102986";"11120491";5;0;1593
"E2K17102986";"11120629";1;0;1593
"E2K17102986";"11120631";1;0;1593
"E2K17102986";"11121011";1;0;1593
"E2K17102986";"11121622";5;0;1593
"E2K17102986";"11127309";1;0;1593
"E2K17102986";"11127765";4;0;1593
"E2K17102986";"11128483";1;0;1593
"E2K17102986";"1115402";2;0;1593
"E2K17102986";"1116690";4;0;1593
"E2K17102986";"224DB0300";4;0;1593
"E2K17102986";"224DB0552";1;0;1593
"E2K17102986";"224DB1142";3;0;1593
"E2K17102987";"11110895";2;0;1594
"E2K17102987";"11113869";1;0;1594
"E2K17102987";"11114465";3;0;1594
"E2K17102987";"11115203";4;0;1594
"E2K17102987";"11121622";5;0;1594
"E2K17102987";"11122359";2;0;1594
"E2K17102988";"11110031";5;0;1595
"E2K17102988";"11110471";5;0;1595
"E2K17102988";"11114607";5;0;1595
"E2K17102988";"11119762";2;0;1595
"E2K17102988";"11120491";2;0;1595
"E2K17102988";"11121981";4;0;1595
"E2K17102988";"11122608";3;0;1595
"E2K17102990";"11112623";1;0;1596
"E2K17102990";"11116012";2;0;1596
"E2K17102990";"11124936";4;0;1596
"E2K17102990";"11124941";3;0;1596
"E2K17102990";"11125848";2;0;1596
"E2K17102990";"11125849";3;0;1596
"E2K17102990";"11127444";3;0;1596
"E2K17102990";"11128011";4;0;1596
"E2K17102990";"11128240";3;0;1596
"E2K17102991";"11110160";2;0;1597
"E2K17102991";"11114607";4;0;1597
"E2K17102991";"11115203";5;0;1597
"E2K17102991";"11117188";5;0;1597
"E2K17102991";"11121151";4;0;1597
"E2K17102991";"11122229";2;0;1597
"E2K17102991";"11127028";1;0;1597
"E2K17102991";"11127717";3;0;1597
"E2K17102991";"224DB0167";5;0;1597
"E2K17102992";"11110753";1;0;1598
"E2K17102992";"11110895";4;0;1598
"E2K17102992";"11110950";3;0;1598
"E2K17102992";"11113869";4;0;1598
"E2K17102992";"11113996";2;0;1598
"E2K17102992";"11114607";3;0;1598
"E2K17102992";"11114961";4;0;1598
"E2K17102992";"11116012";2;0;1598
"E2K17102992";"11116743";2;0;1598
"E2K17102992";"11116830";4;0;1598
"E2K17102992";"11116905";5;0;1598
"E2K17102992";"11120186";4;0;1598
"E2K17102992";"11120194";4;0;1598
"E2K17102992";"11120491";4;0;1598
"E2K17102992";"11122121";4;0;1598
"E2K17102992";"11122229";2;0;1598
"E2K17102992";"11124349";2;0;1598
"E2K17102992";"11125991";1;0;1598
"E2K17102992";"11127013";1;0;1598
"E2K17102993";"11110753";1;0;1599
"E2K17102993";"11113889";5;0;1599
"E2K17102993";"11113996";2;0;1599
"E2K17102993";"11119409";1;0;1599
"E2K17102993";"11119411";2;0;1599
"E2K17102995";"11113996";4;0;1600
"E2K17102995";"11116830";4;0;1600
"E2K17102995";"11122229";5;0;1600
"E2K17102995";"11126487";4;0;1600
"E2K17102995";"1119938";5;0;1600
"E2K17102998";"11110160";2;0;1601
"E2K17102998";"11121622";2;0;1601
"E2K17102999";"11110160";5;0;1602
"E2K17102999";"11110209";1;0;1602
"E2K17102999";"11110471";4;0;1602
"E2K17102999";"11110895";3;0;1602
"E2K17102999";"11113996";3;0;1602
"E2K17102999";"11114607";5;0;1602
"E2K17102999";"11116016";3;0;1602
"E2K17102999";"11116830";1;0;1602
"E2K17102999";"11116902";3;0;1602
"E2K17102999";"11117050";3;0;1602
"E2K17102999";"11120271";1;0;1602
"E2K17102999";"11120491";3;0;1602
"E2K17102999";"11122065";4;0;1602
"E2K17102999";"11122137";4;0;1602
"E2K17102999";"11124928";4;0;1602
"E2K17102999";"11124936";4;0;1602
"E2K17102999";"11124941";3;0;1602
"E2K17102999";"11125113";2;0;1602
"E2K17102999";"11127717";4;0;1602
"E2K17102999";"11127764";3;0;1602
"E2K17102999";"11127811";5;0;1602
"E2K17102999";"11128230";4;0;1602
"E2K17102999";"11128231";5;0;1602
"E2K17102999";"11128237";3;0;1602
"E2K17102999";"11128359";1;0;1602
"E2K17102999";"11128417";4;0;1602
"E2K17103002";"11110160";3;0;1604
"E2K17103002";"11110209";4;0;1604
"E2K17103002";"11110895";1;0;1604
"E2K17103002";"11110950";1;0;1604
"E2K17103002";"11114607";1;0;1604
"E2K17103002";"11116830";4;0;1604
"E2K17103002";"11119405";4;0;1604
"E2K17103002";"11119411";5;0;1604
"E2K17103002";"11121622";4;0;1604
"E2K17103003";"11122229";1;0;1605
"E2K17103004";"11114607";2;0;1606
"E2K17103004";"11117188";3;0;1606
"E2K17103004";"11117191";4;0;1606
"E2K17103004";"11126009";1;0;1606
"E2K17103004";"11127501";3;0;1606
"E2K17103005";"11110202";3;0;1607
"E2K17103006";"11110202";3;0;1608
"E2K17103006";"11110471";2;0;1608
"E2K17103006";"11114607";1;0;1608
"E2K17103006";"11116655";1;0;1608
"E2K17103006";"11118852";3;0;1608
"E2K17103006";"11125991";5;0;1608
"E2K17103009";"11113766";5;0;1609
"E2K17103009";"11115770";4;1;1609
"E2K17103009";"224DB1189";4;1;1609
"E2K17103010";"11110471";2;0;1610
"E2K17103010";"11111516";5;0;1610
"E2K17103010";"11114607";5;0;1610
"E2K17103010";"11116016";5;0;1610
"E2K17103010";"11120491";1;0;1610
"E2K17103010";"11120918";1;0;1610
"E2K17103010";"11121671";2;0;1610
"E2K17103010";"11122229";1;0;1610
"E2K17103010";"11125991";4;0;1610
"E2K17103010";"11127004";1;0;1610
"E2K17103010";"224DB0149";3;0;1610
"E2K17103012";"11110209";1;0;1611
"E2K17103012";"11110471";5;0;1611
"E2K17103012";"11111286";3;0;1611
"E2K17103012";"11113996";1;0;1611
"E2K17103012";"11114127";3;0;1611
"E2K17103012";"11114607";5;0;1611
"E2K17103012";"1111633";4;0;1611
"E2K17103012";"11116706";5;0;1611
"E2K17103012";"11120491";1;0;1611
"E2K17103012";"11121592";3;0;1611
"E2K17103012";"11127239";2;0;1611
"E2K17103015";"11120491";1;0;1612
"E2K17103015";"11120873";5;0;1612
"E2K17103016";"11112243";3;0;1613
"E2K17103016";"11113996";5;0;1613
"E2K17103016";"11114607";2;0;1613
"E2K17103016";"11120491";3;0;1613
"E2K17103016";"11122229";1;0;1613
"E2K17103020";"11110617";5;0;1614
"E2K17103020";"11110895";3;0;1614
"E2K17103020";"11111930";5;0;1614
"E2K17103020";"11113996";2;0;1614
"E2K17103020";"11114607";2;0;1614
"E2K17103020";"11117150";2;0;1614
"E2K17103020";"11121447";5;0;1614
"E2K17103020";"11121671";3;0;1614
"E2K17103020";"11125991";2;0;1614
"E2K17103020";"11127783";1;0;1614
"E2K17103020";"11128440";1;0;1614
"E2K17103020";"224DB1142";1;0;1614
"E2K17103032";"11110202";5;0;1617
"E2K17103032";"11110406";1;0;1617
"E2K17103032";"11110895";1;0;1617
"E2K17103032";"11113996";3;0;1617
"E2K17103032";"11116905";3;0;1617
"E2K17103032";"11120271";4;0;1617
"E2K17103034";"11110031";4;0;1619
"E2K17103034";"11110160";4;0;1619
"E2K17103034";"11110209";3;0;1619
"E2K17103034";"11110471";4;0;1619
"E2K17103034";"11111626";5;0;1619
"E2K17103034";"11113996";2;0;1619
"E2K17103034";"11114607";1;0;1619
"E2K17103034";"11117677";4;0;1619
"E2K17103034";"11120491";3;0;1619
"E2K17103034";"11122229";3;0;1619
"E2K17103034";"11125182";4;0;1619
"E2K17103036";"11110471";2;0;1620
"E2K17103036";"11120491";3;0;1620
"E2K17103036";"11122229";3;0;1620
"E2K17103037";"11110895";5;0;1621
"E2K17103037";"11116012";2;0;1621
"E2K17103037";"11120788";2;0;1621
"E2K17103037";"11120918";1;0;1621
"E2K17103037";"11125991";5;0;1621
"E2K17103037";"11127811";1;0;1621
"E2K17103042";"11111930";1;0;1622
"E2K17103042";"11126487";3;0;1622
"E2K17103044";"11113996";3;0;1623
"E2K17103044";"11117150";5;0;1623
"E2K17103044";"11125723";3;0;1623
"E2K17103045";"11110202";5;0;1624
"E2K17103045";"11110895";3;0;1624
"E2K17103045";"11114607";1;0;1624
"E2K17103045";"11120194";2;0;1624
"E2K17103045";"11120491";2;0;1624
"E2K17103047";"11117188";3;0;1626
"E2K17103047";"11122229";3;0;1626
"E2K17103047";"11127501";4;0;1626
"E2K17103048";"11113262";3;0;1627
"E2K17103048";"11113996";2;0;1627
"E2K17103048";"11114607";2;0;1627
"E2K17103048";"11116830";5;0;1627
"E2K17103048";"11121622";5;0;1627
"E2K17103048";"11126075";5;0;1627
"E2K17103048";"11128208";2;0;1627
"E2K17103049";"11111930";3;0;1628
"E2K17103049";"11120491";4;0;1628
"E2K17103049";"11127235";1;0;1628
"E2K17103052";"11110202";5;0;1631
"E2K17103052";"11110471";5;0;1631
"E2K17103052";"11110895";2;0;1631
"E2K17103052";"11110950";3;0;1631
"E2K17103052";"11112217";5;0;1631
"E2K17103052";"11113766";2;0;1631
"E2K17103052";"11116830";3;0;1631
"E2K17103052";"11121622";5;0;1631
"E2K17103052";"11125991";1;0;1631
"E2K17103053";"11117188";4;0;1632
"E2K17103053";"11117821";1;0;1632
"E2K17103056";"11121622";1;0;1635
"E2K17103058";"11110160";4;0;1636
"E2K17103058";"11110209";2;0;1636
"E2K17103058";"11121622";1;0;1636
"E2K17103058";"11122490";2;0;1636
"E2K17103060";"11120918";5;0;1638
"E2K17103061";"11111480";1;0;1639
"E2K17103061";"11113262";4;0;1639
"E2K17103062";"11115770";1;0;1640
"E2K17103062";"11121622";4;0;1640
"E2K17103064";"11110202";5;0;1642
"E2K17103065";"11110202";5;0;1643
"E2K17103065";"11114607";2;0;1643
"E2K17103065";"11117677";2;0;1643
"E2K17103065";"11120194";4;0;1643
"E2K17103066";"11110209";2;0;1644
"E2K17103066";"11114607";3;0;1644
"E2K17103066";"11120491";1;0;1644
"E2K17103067";"11110202";5;0;1645
"E2K17103067";"11110471";3;0;1645
"E2K17103067";"11110895";5;0;1645
"E2K17103067";"11114302";5;0;1645
"E2K17103067";"11121622";3;0;1645
"E2K17103069";"11113996";1;0;1647
"E2K17103069";"11114607";1;0;1647
"E2K17103071";"11110202";4;0;1649
"E2K17103071";"11110895";1;0;1649
"E2K17103071";"11114607";1;0;1649
"E2K17103071";"11117188";4;0;1649
"E2K17103071";"11120784";2;0;1649
"E2K17103071";"11121622";1;0;1649
"E2K17103071";"11122327";5;0;1649
"E2K17103071";"11125991";2;0;1649
"E2K17103071";"11126487";4;0;1649
"E2K17103071";"11127361";3;0;1649
"E2K17103071";"224DB1403";2;0;1649
"E2K17103074";"11110160";2;0;1652
"E2K17103074";"11113996";5;0;1652
"E2K17103074";"11114607";2;0;1652
"E2K17103074";"11119110";5;0;1652
"E2K17103074";"11126590";2;0;1652
"E2K17103076";"11112155";2;0;1654
"E2K17103076";"11113766";3;0;1654
"E2K17103076";"11114380";3;0;1654
"E2K17103076";"11121622";3;0;1654
"E2K17103077";"11122010";4;0;1655
"E2K17103077";"11122229";2;0;1655
"E2K17103078";"11110160";2;0;1656
"E2K17103078";"11110471";1;0;1656
"E2K17103078";"11113869";5;0;1656
"E2K17103078";"11113996";4;0;1656
"E2K17103078";"11114607";3;0;1656
"E2K17103078";"11121622";3;0;1656
"E2K17103078";"11122229";1;0;1656
"E2K17103078";"11127189";4;0;1656
"E2K17103078";"11127501";4;0;1656
"E2K17103078";"11127717";1;0;1656
"E2K17103079";"11114607";5;0;1657
"E2K17103079";"11120491";1;0;1657
"E2K17103080";"11113996";4;0;1658
"E2K17103082";"11114465";4;0;1660
"E2K17103083";"11110052";1;0;1661
"E2K17103083";"11110202";4;0;1661
"E2K17103083";"11110403";1;0;1661
"E2K17103083";"11110623";4;0;1661
"E2K17103083";"11112759";5;0;1661
"E2K17103083";"11113996";4;0;1661
"E2K17103083";"11114465";3;0;1661
"E2K17103083";"11114607";5;0;1661
"E2K17103083";"11116655";5;0;1661
"E2K17103083";"11119366";2;0;1661
"E2K17103083";"11120458";4;0;1661
"E2K17103083";"11120792";2;0;1661
"E2K17103083";"11121222";3;0;1661
"E2K17103083";"11121622";3;0;1661
"E2K17103087";"11110202";2;0;1663
"E2K17103087";"11110471";5;0;1663
"E2K17103087";"11120491";2;0;1663
"E2K17103088";"11110202";3;0;1664
"E2K17103089";"11110209";1;0;1665
"E2K17103089";"11114607";4;0;1665
"E2K17103089";"11116830";3;0;1665
"E2K17103089";"11126357";5;0;1665
"E2K17103090";"11114607";4;0;1666
"E2K17103092";"11110202";4;0;1667
"E2K17103092";"11110209";1;0;1667
"E2K17103092";"11113996";4;0;1667
"E2K17103092";"11114607";4;0;1667
"E2K17103092";"11120988";2;0;1667
"E2K17103092";"11122565";3;0;1667
"E2K17103092";"11122626";1;0;1667
"E2K17103092";"11124450";4;0;1667
"E2K17103092";"11124684";5;0;1667
"E2K17103092";"11125003";5;0;1667
"E2K17103092";"11125991";3;0;1667
"E2K17103092";"224DB1640";3;0;1667
"e2k17103093";"11111323";1;0;1668
"e2k17103093";"11111330";2;0;1668
"e2k17103093";"1111442";2;0;1668
"e2k17103093";"11114607";5;0;1668
"e2k17103093";"11117499";1;0;1668
"e2k17103093";"11120873";2;0;1668
"e2k17103093";"11122065";1;0;1668
"e2k17103093";"11123255";2;0;1668
"e2k17103093";"11126211";5;0;1668
"e2k17103093";"11126362";2;0;1668
"e2k17103093";"11126716";1;0;1668
"e2k17103093";"11127501";1;0;1668
"e2k17103093";"11127764";4;0;1668
"e2k17103093";"11128036";1;0;1668
"e2k17103093";"11128042";2;0;1668
"e2k17103093";"11128324";2;0;1668
"e2k17103093";"11128334";5;0;1668
"e2k17103093";"224DB0015";2;0;1668
"e2k17103093";"224DB1499";5;0;1668
"E2K17103095";"11110202";4;0;1670
"E2K17103095";"11111437";3;0;1670
"E2K17103095";"11111582";3;0;1670
"E2K17103096";"11110209";5;0;1671
"E2K17103096";"11110471";2;0;1671
"E2K17103096";"11110950";2;0;1671
"E2K17103096";"11111437";2;0;1671
"E2K17103096";"11111626";2;0;1671
"E2K17103096";"11113996";4;0;1671
"E2K17103096";"11115871";3;0;1671
"E2K17103096";"11116830";2;0;1671
"E2K17103096";"11117596";3;0;1671
"E2K17103096";"11121622";5;0;1671
"E2K17103096";"11126652";4;0;1671
"E2K17103096";"1115059";5;0;1671
"E2K17103098";"11120491";5;0;1673
"E2K17103099";"11114607";4;0;1674
"E2K17103099";"11115421";3;0;1674
